state_constituency_id,state_constituency_name,state_id,lga_id
SC_770_OD,Ondo West I,ST_ON,LGA_ON_ONDO_WEST
SC_771_OD,Ondo West II,ST_ON,LGA_ON_ONDO_WEST
SC_772_OD,Ese,ST_ON,LGA_ON_ESE_ODO
SC_773_OD,Owo I,ST_ON,LGA_ON_OWO
SC_774_OD,Owo II,ST_ON,LGA_ON_OWO
SC_775_OS,Boripe/Boluwa-Duro,ST_OS,LGA_OS_BOLUWADURO
SC_775_OS,Boripe/Boluwa-Duro,ST_OS,LGA_OS_BORIPE
SC_776_OS,Ifelodun,ST_OS,LGA_OS_IFELODUN
SC_777_OS,Ila,ST_OS,LGA_OS_ILA
SC_778_OS,Ifedayo,ST_OS,LGA_OS_IFEDAYO
SC_779_OS,Irepodun/Orulu,ST_OS,LGA_OS_IREPODUN
SC_780_OS,Odo-Otin,ST_OS,LGA_OS_ODO_OTIN
SC_781_OS,Olorunda,ST_OS,LGA_OS_OLORUNDA
SC_782_OS,Osogbo,ST_OS,LGA_OS_OSOGBO
SC_783_OS,Atakunmosa East and West,ST_OS,LGA_OS_ATAKUNMOSA_EAST
SC_784_OS,Ife Central,ST_OS,LGA_OS_IFE_CENTRAL
SC_785_OS,Ife East,ST_OS,LGA_OS_IFE_EAST
SC_786_OS,Ife North,ST_OS,LGA_OS_IFE_NORTH
SC_787_OS,Ife South,ST_OS,LGA_OS_IFE_SOUTH
SC_788_OS,Ilesa East,ST_OS,LGA_OS_ILESA_EAST
SC_789_OS,Ilesa West,ST_OS,LGA_OS_ILESA_WEST
SC_790_OS,Obokun,ST_OS,LGA_OS_OBOKUN
SC_791_OS,Oriade,ST_OS,LGA_OS_ORIADE
SC_792_OS,Ayedaade,ST_OS,LGA_OS_AYEDAADE
SC_793_OS,Ayedire,ST_OS,LGA_OS_AYEDIRE
SC_794_OS,Ede North,ST_OS,LGA_OS_EDE_NORTH
SC_795_OS,Ede South,ST_OS,LGA_OS_EDE_SOUTH
SC_796_OS,Egbedore,ST_OS,LGA_OS_EGBEDORE
SC_797_OS,Irewole/Isokan,ST_OS,LGA_OS_IREWOLE
SC_797_OS,Irewole/Isokan,ST_OS,LGA_OS_ISOKAN
SC_798_OS,Iwo,ST_OS,LGA_OS_IWO
SC_799_OS,Ola-Oluwa,ST_OS,LGA_OS_OLA_OLUWA
SC_800_OS,Ejigbo,ST_OS,LGA_OS_EJIGBO
SC_801_OY,Afijio,ST_OY,LGA_OY_AFIJIO
SC_802_OY,Akinyele I,ST_OY,LGA_OY_AKINYELE
SC_803_OY,Akinyele II,ST_OY,LGA_OY_AKINYELE
SC_804_OY,Saki West,ST_OY,LGA_OY_SAKI_WEST
SC_805_OY,Ibadan North West,ST_OY,LGA_OY_IBADAN_NORTH_WEST
SC_806_OY,Egbeda,ST_OY,LGA_OY_EGBEDA
SC_807_OY,Ibadan North I,ST_OY,LGA_OY_IBADAN_NORTH
SC_808_OY,Ibadan North II,ST_OY,LGA_OY_IBADAN_NORTH
SC_809_OY,Ibadan North East I,ST_OY,LGA_OY_IBADAN_NORTH
SC_810_OY,Ibadan North-East II,ST_OY,LGA_OY_IBADAN_NORTH
SC_811_OY,Ibadan South-East I,ST_OY,LGA_OY_IBADAN_SOUTH_EAST
SC_812_OY,Ibadan South-East II,ST_OY,LGA_OY_IBADAN_SOUTH_EAST
SC_813_OY,Ibadan South-West I,ST_OY,LGA_OY_IBADAN_SOUTH_WEST
SC_814_OY,Ibadan South West II,ST_OY,LGA_OY_IBADAN_SOUTH_WEST
SC_815_OY,Ibarapa North & Ibarapa Central,ST_OY,LGA_OY_IBARAPA_CENTRAL
SC_815_OY,Ibarapa North & Ibarapa Central,ST_OY,LGA_OY_IBARAPA_NORTH
SC_816_OY,Ibarapa East,ST_OY,LGA_OY_IBARAPA_EAST
SC_817_OY,Ido,ST_OY,LGA_OY_IDO
SC_818_OY,Saki East and Atisbo,ST_OY,LGA_OY_ATISBO
SC_818_OY,Saki East and Atisbo,ST_OY,LGA_OY_SAKI_EAST
SC_819_OY,Irepo & Olorunsogo,ST_OY,LGA_OY_IREPO
SC_819_OY,Irepo & Olorunsogo,ST_OY,LGA_OY_OLORUNSOGO
SC_820_OY,Iseyin and Itesiwaju,ST_OY,LGA_OY_ISEYIN
SC_820_OY,Iseyin and Itesiwaju,ST_OY,LGA_OY_ITESIWAJU
SC_821_OY,Kajola,ST_OY,LGA_OY_KAJOLA
SC_822_OY,Iwajowa,ST_OY,LGA_OY_IWAJOWA
SC_823_OY,Lagelu,ST_OY,LGA_OY_LAGELU
SC_824_OY,Ogbomoso North,ST_OY,LGA_OY_OGBOMOSO_NORTH
SC_825_OY,Ogbomoso South,ST_OY,LGA_OY_OGBOMOSO_SOUTH
SC_826_OY,Oluyole,ST_OY,LGA_OY_OLUYOLE
SC_827_OY,Ona-Ara,ST_OY,LGA_OY_ONA_ARA
SC_828_OY,Oorelope,ST_OY,LGA_OY_ORELOPE
SC_829_OY,Oriire,ST_OY,LGA_OY_ORIIRE
SC_830_OY,Atiba,ST_OY,LGA_OY_ATIBA
SC_831_OY,Oyo West & Oyo East,ST_OY,LGA_OY_OYO_EAST
SC_831_OY,Oyo West & Oyo East,ST_OY,LGA_OY_OYO_WEST
SC_832_OY,Ogo-Oluwa and Surulere,ST_OY,LGA_OY_OGO_OLUWA
SC_832_OY,Ogo-Oluwa and Surulere,ST_OY,LGA_OY_SURULERE
SC_833_PL,Barkin Ladi,ST_PL,LGA_PL_BARKIN_LADI
SC_834_PL,Pengana,ST_PL,LGA_PL_BASSA
SC_835_PL,Rukuba/Irigwe,ST_PL,LGA_PL_BASSA
SC_836_PL,Bokkos,ST_PL,LGA_PL_BOKKOS
SC_837_PL,Jos East,ST_PL,LGA_PL_JOS_EAST
SC_838_PL,Jos North,ST_PL,LGA_PL_JOS_NORTH
SC_839_PL,Jos West,ST_PL,LGA_PL_JOS_NORTH
SC_840_PL,Jos South,ST_PL,LGA_PL_JOS_SOUTH
SC_841_PL,Kanke,ST_PL,LGA_PL_KANKE
SC_842_PL,Pankshin North,ST_PL,LGA_PL_PANKSHIN
SC_843_PL,Pankshin South,ST_PL,LGA_PL_PANKSHIN
SC_844_PL,Kanam,ST_PL,LGA_PL_KANAM
SC_845_PL,Kantana,ST_PL,LGA_PL_KANAM
SC_846_PL,Langtang North,ST_PL,LGA_PL_LANGTANG_NORTH
SC_847_PL,Langtang Central,ST_PL,LGA_PL_LANGTANG_NORTH
SC_848_PL,Langtang South(Mabudi),ST_PL,LGA_PL_LANGTANG_SOUTH
SC_849_PL,Mangu South,ST_PL,LGA_PL_MANGU
SC_850_PL,Mangu North,ST_PL,LGA_PL_MANGU
SC_851_PL,Mikang,ST_PL,LGA_PL_MIKANG
SC_852_PL,Qua‰Ûªan Pan North,ST_PL,LGA_PL_QUA_AN_PAN
SC_853_PL,Qua‰Ûªan Pan South,ST_PL,LGA_PL_QUA_AN_PAN
SC_854_PL,Riyom,ST_PL,LGA_PL_RIYOM
SC_855_PL,Shendam,ST_PL,LGA_PL_SHENDAM
SC_856_PL,Wase,ST_PL,LGA_PL_WASE
SC_857_RV,Abua/Odual,ST_RI,LGA_RI_ABUA_ODUAL
SC_858_RV,Ahoada East I,ST_RI,LGA_RI_AHOADA_EAST
SC_859_RV,Ahoada East II,ST_RI,LGA_RI_AHOADA_EAST
SC_860_RV,Ahoada West,ST_RI,LGA_RI_AHOADA_WEST
SC_861_RV,Akuku-Toru I,ST_RI,LGA_RI_AKUKU_TORU
SC_862_RV,Akuku-Toru II,ST_RI,LGA_RI_AKUKU_TORU
SC_863_RV,Andoni I,ST_RI,LGA_RI_ANDONI
SC_864_RV,Asari-Toru I,ST_RI,LGA_RI_ASARI_TORU
SC_865_RV,Asari-Toru II,ST_RI,LGA_RI_ASARI_TORU
SC_866_RV,Bonny,ST_RI,LGA_RI_BONNY
SC_867_RV,Degema,ST_RI,LGA_RI_DEGEMA
SC_868_RV,Emohua,ST_RI,LGA_RI_EMOHUA
SC_869_RV,Eleme,ST_RI,LGA_RI_ELEME
SC_870_RV,Etche I,ST_RI,LGA_RI_ETCHE
SC_871_RV,Etche II,ST_RI,LGA_RI_ETCHE
SC_872_RV,Gokana,ST_RI,LGA_RI_GOKANA
SC_873_RV,Ikwerre I,ST_RI,LGA_RI_IKWERRE
SC_874_RV,Khana I,ST_RI,LGA_RI_KHANA
SC_875_RV,Khana II,ST_RI,LGA_RI_KHANA
SC_876_RV,Obio/Akpor I,ST_RI,LGA_RI_OBIO_AKPOR
SC_877_RV,Obio/Akpor II,ST_RI,LGA_RI_OBIO_AKPOR
SC_878_RV,(Ogba/Egbema/Ndoni)Onelga I,ST_RI,LGA_RI_OGBA_EGBEMA_NDONI
SC_879_RV,Onelga II,ST_RI,LGA_RI_OGBA_EGBEMA_NDONI
SC_880_RV,Ogu/Bolo,ST_RI,LGA_RI_OGU_BOLO
SC_881_RV,Okrika,ST_RI,LGA_RI_OKRIKA
SC_882_RV,Omuma,ST_RI,LGA_RI_OMUMA
SC_883_RV,Opobo/Nkoro,ST_RI,LGA_RI_OPOBO_NKORO
SC_884_RV,Oyigbo,ST_RI,LGA_RI_OYIGBO
SC_885_RV,Port-Harcourt I,ST_RI,LGA_RI_PORT_HARCOURT
SC_886_RV,Port-Harcourt II,ST_RI,LGA_RI_PORT_HARCOURT
SC_887_RV,Port-Harcourt III,ST_RI,LGA_RI_PORT_HARCOURT
SC_888_RV,Tai,ST_RI,LGA_RI_TAI
SC_889_SO,Binji,ST_SO,LGA_SO_BINJI
SC_890_SO,Bodinga North,ST_SO,LGA_SO_BODINGA
SC_891_SO,Bodinga South,ST_SO,LGA_SO_BODINGA
SC_892_SO,Dange Shuni,ST_SO,LGA_SO_DANGE_SHUNI
SC_893_SO,Gada East,ST_SO,LGA_SO_GADA
SC_894_SO,Gada West,ST_SO,LGA_SO_GADA
SC_895_SO,Goronyo,ST_SO,LGA_SO_GORONYO
SC_896_SO,Gudu,ST_SO,LGA_SO_GUDU
SC_897_SO,Gwadabawa North,ST_SO,LGA_SO_GWADABAWA
SC_898_SO,Gwadabawa South,ST_SO,LGA_SO_GWADABAWA
SC_899_SO,Illela,ST_SO,LGA_SO_ILLELA
SC_900_SO,Isa,ST_SO,LGA_SO_ISA
SC_901_SO,Kware,ST_SO,LGA_SO_KWARE
SC_902_SO,Kebbe,ST_SO,LGA_SO_KEBBE
SC_903_SO,Rabah,ST_SO,LGA_SO_RABAH
SC_904_SO,Sabon Birin North,ST_SO,LGA_SO_SABON_BIRNI
SC_905_SO,Sabon Birni South,ST_SO,LGA_SO_SABON_BIRNI
SC_906_SO,Shagari,ST_SO,LGA_SO_SHAGARI
SC_907_SO,Silame,ST_SO,LGA_SO_SILAME
SC_908_SO,Sokoto North,ST_SO,LGA_SO_SOKOTO_NORTH
SC_909_SO,Sokoto North II,ST_SO,LGA_SO_SOKOTO_NORTH
SC_910_SO,Sokoto South I,ST_SO,LGA_SO_SOKOTO_SOUTH
SC_911_SO,Sokoto South II,ST_SO,LGA_SO_SOKOTO_SOUTH
SC_912_SO,Tambuwal West,ST_SO,LGA_SO_TAMBUWAL
SC_913_SO,Tambuwal East,ST_SO,LGA_SO_TAMBUWAL
SC_914_SO,Tangaza,ST_SO,LGA_SO_TANGAZA
SC_915_SO,Tureta,ST_SO,LGA_SO_TURETA
SC_916_SO,Wamakko,ST_SO,LGA_SO_WAMAKKO
SC_917_SO,Wurno,ST_SO,LGA_SO_WURNO
SC_918_SO,Yabo,ST_SO,LGA_SO_YABO
SC_919_TR,Bali I,ST_TA,LGA_TA_BALI
SC_920_TR,Bali II,ST_TA,LGA_TA_BALI
SC_921_TR,Gassol I,ST_TA,LGA_TA_GASSOL
SC_922_TR,Gassol II,ST_TA,LGA_TA_GASSOL
SC_923_TR,Jalingo I,ST_TA,LGA_TA_JALINGO
SC_924_TR,Jalingo II,ST_TA,LGA_TA_JALINGO
SC_925_TR,Ardo-Kola,ST_TA,LGA_TA_ARDO_KOLA
SC_926_TR,Takum I,ST_TA,LGA_TA_TAKUM
SC_927_TR,Kashimbila,ST_TA,LGA_TA_TAKUM
SC_928_TR,Ussa/Likam,ST_TA,LGA_TA_USSA
SC_929_TR,Gembu,ST_TA,LGA_TA_SARDAUNA
SC_930_TR,Nguroje,ST_TA,LGA_TA_SARDAUNA
SC_931_TR,Mbamnga,ST_TA,LGA_TA_SARDAUNA
SC_932_TR,Baissa,ST_TA,LGA_TA_KURMI
SC_933_TR,Zing,ST_TA,LGA_TA_ZING
SC_934_TR,Karim Lamido I,ST_TA,LGA_TA_KARIM_LAMIDO
SC_935_TR,Karim Lamido II,ST_TA,LGA_TA_KARIM_LAMIDO
SC_936_TR,Wukari I,ST_TA,LGA_TA_WUKARI
SC_937_TR,Wukari II,ST_TA,LGA_TA_WUKARI
SC_938_TR,Ibi,ST_TA,LGA_TA_IBI
SC_939_TR,Donda,ST_TA,LGA_TA_DONGA
SC_940_TR,Gashaka,ST_TA,LGA_TA_GASHAKA
SC_941_TR,Lau,ST_TA,LGA_TA_LAU
SC_942_TR,Yorro,ST_TA,LGA_TA_YORRO
SC_943_YB,Bade East,ST_YO,LGA_YO_BADE
SC_944_YB,Bade West,ST_YO,LGA_YO_BADE
SC_945_YB,Bursari,ST_YO,LGA_YO_BURSARI
SC_946_YB,Damaturu I,ST_YO,LGA_YO_DAMATURU
SC_947_YB,Damaturu II,ST_YO,LGA_YO_DAMATURU
SC_948_YB,Fika/Ngalda,ST_YO,LGA_YO_FIKA
SC_949_YB,Goya/Ngeji,ST_YO,LGA_YO_FIKA
SC_950_YB,Damagum,ST_YO,LGA_YO_FUNE
SC_951_YB,Jajere,ST_YO,LGA_YO_FUNE
SC_952_YB,Geidam South,ST_YO,LGA_YO_GEIDAM
SC_954_YB,Gujba,ST_YO,LGA_YO_GUJBA
SC_955_YB,Gulani,ST_YO,LGA_YO_GULANI
SC_956_YB,Jakusko,ST_YO,LGA_YO_JAKUSKO
SC_957_YB,Karasuwa,ST_YO,LGA_YO_KARASUWA
SC_958_YB,Machina,ST_YO,LGA_YO_MACHINA
SC_959_YB,Nangere,ST_YO,LGA_YO_NANGERE
SC_960_YB,Nguru I,ST_YO,LGA_YO_NGURU
SC_961_YB,Nguru II,ST_YO,LGA_YO_NGURU
SC_962_YB,Potiskum Town,ST_YO,LGA_YO_POTISKUM
SC_963_YB,Mamudo,ST_YO,LGA_YO_POTISKUM
SC_964_YB,Tarmuwa,ST_YO,LGA_YO_TARMUWA
SC_965_YB,Yunusari,ST_YO,LGA_YO_YUNUSARI
SC_966_YB,Yunusari,ST_YO,LGA_YO_YUNUSARI
SC_967_ZF,Kaura Namoda North,ST_ZA,LGA_ZA_KAURA_NAMODA
SC_968_ZF,Kaura Namoda South,ST_ZA,LGA_ZA_KAURA_NAMODA
SC_969_ZF,Birnin Magaji,ST_ZA,LGA_ZA_BIRNIN_MAGAJI_KIYAW
SC_970_ZF,Zurmi East,ST_ZA,LGA_ZA_ZURMI
SC_971_ZF,Zurmi West,ST_ZA,LGA_ZA_ZURMI
SC_972_ZF,Shinkafi,ST_ZA,LGA_ZA_SHINKAFI
SC_973_ZF,Tsafe East,ST_ZA,LGA_ZA_TSAFE
SC_974_ZF,Tsafe West,ST_ZA,LGA_ZA_TSAFE
SC_975_ZF,Gusau I,ST_ZA,LGA_ZA_GUSAU
SC_976_ZF,Gusau II,ST_ZA,LGA_ZA_GUSAU
SC_978_ZF,Bungudu West,ST_ZA,LGA_ZA_BUNGUDU
SC_979_ZF,Maru North,ST_ZA,LGA_ZA_MARU
SC_980_ZF,Maru South,ST_ZA,LGA_ZA_MARU
SC_981_ZF,Anka,ST_ZA,LGA_ZA_ANKA
SC_982_ZF,T/Mafara North,ST_ZA,LGA_ZA_KAURA_NAMODA
SC_983_ZF,T/Mafara South,ST_ZA,LGA_ZA_KAURA_NAMODA
SC_984_ZF,Bakura,ST_ZA,LGA_ZA_BAKURA
SC_985_ZF,Maradun I,ST_ZA,LGA_ZA_MARADUN
SC_986_ZF,Maradun II,ST_ZA,LGA_ZA_MARADUN
SC_987_ZF,Gummi I,ST_ZA,LGA_ZA_GUMMI
SC_988_ZF,Gummi II,ST_ZA,LGA_ZA_GUMMI
SC_989_ZF,Bukkuyum North,ST_ZA,LGA_ZA_BUKKUYUM
SC_990_ZF,Bukkuyum South,ST_ZA,LGA_ZA_BUKKUYUM

