admin_level_3_id,admin_level_3_name,admin_level_2_id,admin_level_1_id,country_id
ADM3_GRD_SAINT_GEORGE_MT_AIRY,Mt. Airy,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_MT_GAY,Mt. Gay,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_MT_HARTMAN,Mt. Hartman,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_MT_MORITZ,Mt. Moritz,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_MT_PARNASSUS,Mt. Parnassus,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_MT_RUSH,Mt. Rush,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_MT_WHELDALE,Mt. Wheldale,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_OLD_FORT,Old Fort,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_PADDOCK,Paddock,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_PARADE,Parade,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_PERSEVERANCE,Perseverance,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_PETERSFIELD,Petersfield,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_POINT_SALINES,Point Salines,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_QUEEN_S_PARK,Queen's Park,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_RADIX_MT_PARNASSUS,"Radix, Mt. Parnassus",,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_RAVINE_MT_GAY,"Ravine, Mt. Gay",,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_RICHMOND_HILL,Richmond Hill,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_ROEBUCK,Roebuck,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_SANS_SOUCI,Sans Souci,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_SHENDA,Shenda,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_SNUG_CORNER,Snug Corner,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_SPRINGS,Springs,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_ST_GEORGE_ESTATE,St. George Estate,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_ST_PAUL_S,St. Paul's,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_SUNSET_VALLEY_POINT_SALINES,"Sunset Valley, Point Salines",,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_TANTEEN_TANTEEN_TERRACE,"Tanteen, Tanteen Terrace",,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_TEMPE,Tempe,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_TETMUND,Tetmund,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_THE_BOCAS,The Bocas,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_THE_GREENS,The Greens,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_THE_LIMES,The Limes,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_THE_STONES_GRAND_ANSE,"The Stones, Grand Anse",,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_THE_STONES_NEW_HAMPSHIRE,"The Stones, New Hampshire",,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_THE_VILLA_LONG_GUTTER,"The Villa, Long Gutter",,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_TRUE_BLUE,True Blue,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_UPPER_MORNE_JALOUX,Upper Morne Jaloux,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_UPPER_WOBURN,Upper Woburn,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_VENDOME,Vendome,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_WELCOME,Welcome,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_WHITE_GUN,White Gun,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_WILLIS,Willis,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_GEORGE_WOODLANDS,Woodlands,,ADM1_GRD_SAINT_GEORGE,CT_GRD
ADM3_GRD_SAINT_JOHN_BELVIDERE,Belvidere,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_BLACK_BAY,Black Bay,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_BROOKLYN,Brooklyn,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_BROTHERS_ESTATE,Brothers Estate,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_CLOZIER,Clozier,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_CONCORD,Concord,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_CORNETS_WALK_GOUYAVE,"Cornets Walk, Gouyave",,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_COTTON_BAILY,Cotton Baily,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_D_LANCE_UPPER_DEPRADINE,"D Lance, Upper Depradine",,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_DOCTOR_BELLE,Doctor Belle,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_DOUGALDSTON,Dougaldston,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_FLORIDA,Florida,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_GOUYAVE_ESTATE,Gouyave Estate,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_GRAND_ROY,Grand Roy,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_HILLSVIEW_GOUYAVE,"Hillsview, Gouyave",,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_LOWER_DEPRADINE_GOUYAVE,"Lower Depradine, Gouyave",,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_MARIGOT,Marigot,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_MT_GRANBY,Mt. Granby,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_MT_NESBIT,Mt. Nesbit,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_MT_PLASIR,Mt. Plasir,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_PALMISTE,Palmiste,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_RENNIE,Rennie,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_ROSEMOUNT,Rosemount,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_ST_DOMINIC_GOUYAVE,"St. Dominic, Gouyave",,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_ST_FRANCIS_GOUYAVE,"St. Francis, Gouyave",,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_ST_PETERS_GOUYAVE,"St. Peters, Gouyave",,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_UPPER_DEPRADINE_GOUYAVE,"Upper Depradine, Gouyave",,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_UPPER_DEPRADINE_UPPER,"Upper Depradine, Upper",,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_WATERLOO,Waterloo,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_JOHN_WOODFORD,Woodford,,ADM1_GRD_SAINT_JOHN,CT_GRD
ADM3_GRD_SAINT_MARK_BOCAGE,Bocage,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_BOCAGE_BONAIR,"Bocage, Bonair",,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_BONAIR,Bonair,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_CHARLOTTE_VALE,Charlotte Vale,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_COAST_GUARD,Coast Guard,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_DARVEY,Darvey,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_DE_VILLA,De Villa,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_DIAMOND_ESTATE,Diamond Estate,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_DIEGO_PIECE,Diego Piece,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_DUQUESNE,Duquesne,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_GROSS_POINT_GROSS_POINT_VILLA,"Gross Point, Gross Point Villa",,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_INDUSTRY,Industry,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_LA_RESOURCE,La Resource,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_MARAN,Maran,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_MT_EDGECOMBE,Mt. Edgecombe,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_NON_PARIEL,Non-Pariel,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_PETIT_BOCAGE,Petit Bocage,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_RESOURCE,Resource,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_RESOURCE_RESOURCE,"Resource, Resource",,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_RIVER_SALLEE,River Sallee,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_SAMARITAN,Samaritan,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_SAMARITAN_DIEGO_PIECE,"Samaritan, Diego Piece",,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_STEWAD_COTTAGE,Stewad Cottage,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_VICTORIA,Victoria,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_MARK_WALTHAM,Waltham,,ADM1_GRD_SAINT_MARK,CT_GRD
ADM3_GRD_SAINT_PATRICK_BATHWAY,Bathway,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_BELMONT,Belmont,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_CEDARS,Cedars,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_CHANTIMELLE,Chantimelle,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_GLEBE_LAND_SAUTEURS,"Glebe Land, Sauteurs",,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_HERMITAGE,Hermitage,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_HIGH_GATE_MORNE_FENDUE,"High Gate, Morne Fendue",,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_LA_FORTUNE,La Fortune,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_LA_TASTE,La Taste,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_LEVERA,Levera,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_MADEYS,Madeys,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_MAHOUT_ROSE_HILL,"Mahout, Rose Hill",,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_MARLI,Marli,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_MORNE_FENDUE,Morne Fendue,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_MT_CRAVEN,Mt. Craven,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_MT_REUIL,Mt. Reuil,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_MT_RICH,Mt. Rich,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_MT_ROSE,Mt. Rose,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_PEGGY_S_WHIM_HERMITAGE,"Peggy's Whim, Hermitage",,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_PLAINS,Plains,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_POINTZFIELD,Pointzfield,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_PROSPECT,Prospect,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_RED_MUD,Red Mud,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_RIVER_SALLEE,River Sallee,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_ROSE_HILL,Rose Hill,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_SAUTEURS,Sauteurs,,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_GRD_SAINT_PATRICK_THE_VILLA_SAUTEURS,"The Villa, Sauteurs",,ADM1_GRD_SAINT_PATRICK,CT_GRD
ADM3_JAM_CLARENDON_AENON_TOWN,Aenon Town,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_CHAPELTON,Chapelton,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_CLARENDON_PARK,Clarendon Park,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_CROFTS_HILL,Croft's Hill,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_FOUR_PATHS,Four Paths,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_FRANKFIELD,Frankfield,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_GIMME_ME_BIT,Gimme-Me-Bit,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_HAYES,Hayes,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_JAMES_HILL,James Hill,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_KELLITS,Kellits,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_LIONEL_TOWN,Lionel Town,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_MAY_PEN,May Pen,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_MILK_RIVER,Milk River,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_MITCHELL_TOWN,Mitchell Town,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_OSBOURNE_STORE,Osbourne Store,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_RACE_COURSE,Race Course,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_ROCK_RIVER,Rock River,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_ROCKY_POINT,Rocky Point,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_THOMPSON_TOWN,Thompson Town,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_CLARENDON_TOLL_GATE,Toll Gate,,ADM1_JAM_CLARENDON,CT_JAM
ADM3_JAM_HANOVER_CASCADE,Cascade,,ADM1_JAM_HANOVER,CT_JAM
ADM3_JAM_HANOVER_DIAS,Dias,,ADM1_JAM_HANOVER,CT_JAM
ADM3_JAM_HANOVER_GREEN_ISLAND,Green Island,,ADM1_JAM_HANOVER,CT_JAM
ADM3_JAM_HANOVER_HOPEWELL,Hopewell,,ADM1_JAM_HANOVER,CT_JAM
ADM3_JAM_HANOVER_LUCEA,Lucea,,ADM1_JAM_HANOVER,CT_JAM
ADM3_JAM_HANOVER_RAMBLE,Ramble,,ADM1_JAM_HANOVER,CT_JAM
ADM3_JAM_HANOVER_SANDY_BAY,Sandy Bay,,ADM1_JAM_HANOVER,CT_JAM
ADM3_JAM_KINGSTON_KINGSTON,Kingston,,ADM1_JAM_KINGSTON,CT_JAM
ADM3_JAM_KINGSTON_PORT_ROYAL,Port Royal,,ADM1_JAM_KINGSTON,CT_JAM
ADM3_JAM_MANCHESTER_ALLIGATOR_POND,Alligator Pond,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_CHRISTIANA,Christiana,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_COLEYVILLE,Coleyville,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_CROSS_KEYS,Cross Keys,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_MANDEVILLE,Mandeville,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_MILE_GULLY,Mile Gully,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_NEWPORT,Newport,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_PORUS,Porus,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_PRATVILLE,Pratville,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_ROXBOROUGH,Roxborough,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_SPALDING,Spalding,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_MANCHESTER_WILLIAMSFIELD,Williamsfield,,ADM1_JAM_MANCHESTER,CT_JAM
ADM3_JAM_PORTLAND_BUFF_BAY,Buff Bay,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_PORTLAND_CATTAWOOD_SPRINGS,Cattawood Springs,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_PORTLAND_COMFORT_CASTLE,Comfort Castle,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_PORTLAND_HECTORS_RIVER,Hector's River,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_PORTLAND_HOPE_BAY,Hope Bay,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_PORTLAND_LONG_BAY,Long Bay,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_PORTLAND_MANCHIONEAL,Manchioneal,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_PORTLAND_MOORE_TOWN,Moore Town,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_PORTLAND_NANNY_TOWN,Nanny Town,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_PORTLAND_PORT_ANTONIO,Port Antonio,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_PORTLAND_SAN_SAN,San San,,ADM1_JAM_PORTLAND,CT_JAM
ADM3_JAM_SAINT_ANDREW_BULL_BAY,Bull Bay,,ADM1_JAM_SAINT_ANDREW,CT_JAM
ADM3_JAM_SAINT_ANDREW_CONSTANT_SPRING,Constant Spring,,ADM1_JAM_SAINT_ANDREW,CT_JAM
ADM3_JAM_SAINT_ANDREW_GORDON_TOWN,Gordon Town,,ADM1_JAM_SAINT_ANDREW,CT_JAM
ADM3_JAM_SAINT_ANDREW_HALF_WAY_TREE,Half Way Tree,,ADM1_JAM_SAINT_ANDREW,CT_JAM
ADM3_JAM_SAINT_ANDREW_HOPEWELL,Hopewell,,ADM1_JAM_SAINT_ANDREW,CT_JAM
ADM3_JAM_SAINT_ANDREW_MAVIS_BANK,Mavis Bank,,ADM1_JAM_SAINT_ANDREW,CT_JAM
ADM3_JAM_SAINT_ANDREW_NEWCASTLE,Newcastle,,ADM1_JAM_SAINT_ANDREW,CT_JAM
ADM3_JAM_SAINT_ANDREW_STONY_HILL,Stony Hill,,ADM1_JAM_SAINT_ANDREW,CT_JAM
ADM3_JAM_SAINT_ANN_ALEXANDRIA,Alexandria,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_BAMBOO,Bamboo,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_BROWNS_TOWN,Brown's Town,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_CAVE_VALLEY,Cave Valley,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_CLAREMONT,Claremont,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_DISCOVERY_BAY,Discovery Bay,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_MONEAGUE,Moneague,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_NINE_MILE,Nine Mile,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_OCHO_RIOS,Ocho Rios,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_RUNAWAY_BAY,Runaway Bay,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_SAINT_ANNS_BAY,Saint Ann's Bay,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_ANN_WATT_TOWN,Watt Town,,ADM1_JAM_SAINT_ANN,CT_JAM
ADM3_JAM_SAINT_CATHERINE_ABOVE_ROCKS,Above Rocks,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_BOG_WALK,Bog Walk,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_EWARTON,Ewarton,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_GLENGOFFE,Glengoffe,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_GUYS_HILL,Guy's Hill,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_LINSTEAD,Linstead,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_LLUIDAS_VALE,Lluidas Vale,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_MOUNT_ROSSER,Mount Rosser,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_OLD_HARBOUR,Old Harbour,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_POINT_HILL,Point Hill,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_PORT_ESQUIVEL,Port Esquivel,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_PORTMORE,Portmore,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_RIVERSDALE,Riversdale,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_SPANISH_TOWN,Spanish Town,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_TROJA,Troja,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_CATHERINE_WOOD_HALL,Wood Hall,,ADM1_JAM_SAINT_CATHERINE,CT_JAM
ADM3_JAM_SAINT_ELIZABETH_ACCOMPONG,Accompong,,ADM1_JAM_SAINT_ELIZABETH,CT_JAM
ADM3_JAM_SAINT_ELIZABETH_BALACLAVA,Balaclava,,ADM1_JAM_SAINT_ELIZABETH,CT_JAM
ADM3_JAM_SAINT_ELIZABETH_BLACK_RIVER,Black River,,ADM1_JAM_SAINT_ELIZABETH,CT_JAM
ADM3_JAM_SAINT_ELIZABETH_BULL_SAVANNA,Bull Savanna,,ADM1_JAM_SAINT_ELIZABETH,CT_JAM
ADM3_JAM_SAINT_ELIZABETH_COTTERWOOD,Cotterwood,,ADM1_JAM_SAINT_ELIZABETH,CT_JAM
ADM3_JAM_SAINT_ELIZABETH_HODGES,Hodges,,ADM1_JAM_SAINT_ELIZABETH,CT_JAM
ADM3_JAM_SAINT_ELIZABETH_JUNCTION,Junction,,ADM1_JAM_SAINT_ELIZABETH,CT_JAM
ADM3_JAM_SAINT_ELIZABETH_LACOVIA,Lacovia,,ADM1_JAM_SAINT_ELIZABETH,CT_JAM
ADM3_JAM_SAINT_ELIZABETH_LONG_WOOD,Long Wood,,ADM1_JAM_SAINT_ELIZABETH,CT_JAM
ADM3_JAM_SAINT_ELIZABETH_MAGGOTTY,Maggotty,,ADM1_JAM_SAINT_ELIZABETH,CT_JAM
