first_level_admin_division_id,first_level_admin_division_name,country_id,division_type
FLAD_PY_9,Paraguarí,CTR_PRY,Department
FLAD_PY_15,Presidente Hayes,CTR_PRY,Department
FLAD_PY_2,San Pedro,CTR_PRY,Department
FLAD_PE_AMA,Amarumayu,CTR_PER,Region
FLAD_PE_ANC,Ancash,CTR_PER,Region
FLAD_PE_APU,Apurimaq,CTR_PER,Region
FLAD_PE_ARE,Arequipa,CTR_PER,Region
FLAD_PE_AYA,Ayacucho,CTR_PER,Region
FLAD_PE_CAJ,Cajamarca,CTR_PER,Region
FLAD_PE_CUS,Cusco,CTR_PER,Region
FLAD_PE_CAL,El Callao,CTR_PER,Region
FLAD_PE_HUV,Huancavelica,CTR_PER,Region
FLAD_PE_HUC,Huánuco,CTR_PER,Region
FLAD_PE_JUN,Hunin,CTR_PER,Region
FLAD_PE_ICA,Ica,CTR_PER,Region
FLAD_PE_LAL,La Libertad,CTR_PER,Region
FLAD_PE_LAM,Lambayeque,CTR_PER,Region
FLAD_PE_LIM,Lima,CTR_PER,Region
FLAD_PE_LMA,Lima hatun llaqta,CTR_PER,Municipality
FLAD_PE_LOR,Loreto,CTR_PER,Region
FLAD_PE_MDD,Madre de Dios,CTR_PER,Region
FLAD_PE_MOQ,Moquegua,CTR_PER,Region
FLAD_PE_PAS,Pasco,CTR_PER,Region
FLAD_PE_PIU,Piura,CTR_PER,Region
FLAD_PE_PUN,Puno,CTR_PER,Region
FLAD_PE_SAM,San Martin,CTR_PER,Region
FLAD_PE_TAC,Tacna,CTR_PER,Region
FLAD_PE_TUM,Tumbes,CTR_PER,Region
FLAD_PE_UCA,Ucayali,CTR_PER,Region
FLAD_PH_14,Autonomous Region in Muslim Mindanao (ARMM),CTR_PHL,Region
FLAD_PH_05,Bicol (Region V),CTR_PHL,Region
FLAD_PH_02,Cagayan Valley (Region II),CTR_PHL,Region
FLAD_PH_40,Calabarzon (Region IV-A),CTR_PHL,Region
FLAD_PH_13,Caraga (Region XIII),CTR_PHL,Region
FLAD_PH_03,Central Luzon (Region III),CTR_PHL,Region
FLAD_PH_07,Central Visayas (Region VII),CTR_PHL,Region
FLAD_PH_15,Cordillera Administrative Region (CAR),CTR_PHL,Region
FLAD_PH_11,Davao (Region XI),CTR_PHL,Region
FLAD_PH_08,Eastern Visayas (Region VIII),CTR_PHL,Region
FLAD_PH_01,Ilocos (Region I),CTR_PHL,Region
FLAD_PH_41,Mimaropa (Region IV-B),CTR_PHL,Region
FLAD_PH_00,National Capital Region,CTR_PHL,Region
FLAD_PH_10,Northern Mindanao (Region X),CTR_PHL,Region
FLAD_PH_12,Soccsksargen (Region XII),CTR_PHL,Region
FLAD_PH_06,Western Visayas (Region VI),CTR_PHL,Region
FLAD_PH_09,Zamboanga Peninsula (Region IX),CTR_PHL,Region
FLAD_PL_02,Dolnośląskie,CTR_POL,Voivodship
FLAD_PL_04,Kujawsko-Pomorskie,CTR_POL,Voivodship
FLAD_PL_06,Lubelskie,CTR_POL,Voivodship
FLAD_PL_08,Lubuskie,CTR_POL,Voivodship
FLAD_PL_14,Mazowieckie,CTR_POL,Voivodship
FLAD_PL_12,Małopolskie,CTR_POL,Voivodship
FLAD_PL_16,Opolskie,CTR_POL,Voivodship
FLAD_PL_18,Podkarpackie,CTR_POL,Voivodship
FLAD_PL_20,Podlaskie,CTR_POL,Voivodship
FLAD_PL_22,Pomorskie,CTR_POL,Voivodship
FLAD_PL_24,Śląskie,CTR_POL,Voivodship
FLAD_PL_26,Świętokrzyskie,CTR_POL,Voivodship
FLAD_PL_28,Warmińsko-Mazurskie,CTR_POL,Voivodship
FLAD_PL_30,Wielkopolskie,CTR_POL,Voivodship
FLAD_PL_32,Zachodniopomorskie,CTR_POL,Voivodship
FLAD_PL_10,Łódzkie,CTR_POL,Voivodship
FLAD_PT_01,Aveiro,CTR_PRT,District
FLAD_PT_02,Beja,CTR_PRT,District
FLAD_PT_03,Braga,CTR_PRT,District
FLAD_PT_04,Bragança,CTR_PRT,District
FLAD_PT_05,Castelo Branco,CTR_PRT,District
FLAD_PT_06,Coimbra,CTR_PRT,District
FLAD_PT_07,Évora,CTR_PRT,District
FLAD_PT_08,Faro,CTR_PRT,District
FLAD_PT_09,Guarda,CTR_PRT,District
FLAD_PT_10,Leiria,CTR_PRT,District
FLAD_PT_11,Lisboa,CTR_PRT,District
FLAD_PT_12,Portalegre,CTR_PRT,District
FLAD_PT_13,Porto,CTR_PRT,District
FLAD_PT_30,Região Autónoma da Madeira,CTR_PRT,Autonomous region
FLAD_PT_20,Região Autónoma dos Açores,CTR_PRT,Autonomous region
FLAD_PT_14,Santarém,CTR_PRT,District
FLAD_PT_15,Setúbal,CTR_PRT,District
FLAD_PT_16,Viana do Castelo,CTR_PRT,District
FLAD_PT_17,Vila Real,CTR_PRT,District
FLAD_PT_18,Viseu,CTR_PRT,District
FLAD_QA_DA,Ad Dawḩah,CTR_QAT,Municipality
FLAD_QA_KH,Al Khawr wa adh Dhakhīrah,CTR_QAT,Municipality
FLAD_QA_WA,Al Wakrah,CTR_QAT,Municipality
FLAD_QA_RA,Ar Rayyān,CTR_QAT,Municipality
FLAD_QA_MS,Ash Shamāl,CTR_QAT,Municipality
FLAD_QA_SH,Ash Shīḩānīyah,CTR_QAT,Municipality
FLAD_QA_ZA,Az̧ Z̧a‘āyin,CTR_QAT,Municipality
FLAD_QA_US,Umm Şalāl,CTR_QAT,Municipality
FLAD_RO_AB,Alba,CTR_ROU,Department
FLAD_RO_AR,Arad,CTR_ROU,Department
FLAD_RO_AG,Argeș,CTR_ROU,Department
FLAD_RO_BC,Bacău,CTR_ROU,Department
FLAD_RO_BH,Bihor,CTR_ROU,Department
FLAD_RO_BN,Bistrița-Năsăud,CTR_ROU,Department
FLAD_RO_BT,Botoșani,CTR_ROU,Department
FLAD_RO_BV,Brașov,CTR_ROU,Department
FLAD_RO_BR,Brăila,CTR_ROU,Department
FLAD_RO_B,București,CTR_ROU,Municipality
FLAD_RO_BZ,Buzău,CTR_ROU,Department
FLAD_RO_CS,Caraș-Severin,CTR_ROU,Department
FLAD_RO_CL,Călărași,CTR_ROU,Department
FLAD_RO_CJ,Cluj,CTR_ROU,Department
FLAD_RO_CT,Constanța,CTR_ROU,Department
FLAD_RO_CV,Covasna,CTR_ROU,Department
FLAD_RO_DB,Dâmbovița,CTR_ROU,Department
FLAD_RO_DJ,Dolj,CTR_ROU,Department
FLAD_RO_GL,Galați,CTR_ROU,Department
FLAD_RO_GR,Giurgiu,CTR_ROU,Department
FLAD_RO_GJ,Gorj,CTR_ROU,Department
FLAD_RO_HR,Harghita,CTR_ROU,Department
FLAD_RO_HD,Hunedoara,CTR_ROU,Department
FLAD_RO_IL,Ialomița,CTR_ROU,Department
FLAD_RO_IS,Iași,CTR_ROU,Department
FLAD_RO_IF,Ilfov,CTR_ROU,Department
FLAD_RO_MM,Maramureș,CTR_ROU,Department
FLAD_RO_MH,Mehedinți,CTR_ROU,Department
FLAD_RO_MS,Mureș,CTR_ROU,Department
FLAD_RO_NT,Neamț,CTR_ROU,Department
FLAD_RO_OT,Olt,CTR_ROU,Department
FLAD_RO_PH,Prahova,CTR_ROU,Department
FLAD_RO_SM,Satu Mare,CTR_ROU,Department
FLAD_RO_SJ,Sălaj,CTR_ROU,Department
FLAD_RO_SB,Sibiu,CTR_ROU,Department
FLAD_RO_SV,Suceava,CTR_ROU,Department
FLAD_RO_TR,Teleorman,CTR_ROU,Department
FLAD_RO_TM,Timiș,CTR_ROU,Department
FLAD_RO_TL,Tulcea,CTR_ROU,Department
FLAD_RO_VS,Vaslui,CTR_ROU,Department
FLAD_RO_VL,Vâlcea,CTR_ROU,Department
FLAD_RO_VN,Vrancea,CTR_ROU,Department
FLAD_RU_AD,"Adygeja, Respublika",CTR_RUS,Republic
FLAD_RU_AL,"Altaj, Respublika",CTR_RUS,Republic
FLAD_RU_ALT,Altajskij kraj,CTR_RUS,Administrative territory
FLAD_RU_AMU,Amurskaja oblast',CTR_RUS,Administrative region
FLAD_RU_ARK,Arhangel'skaja oblast',CTR_RUS,Administrative region
FLAD_RU_AST,Astrahanskaja oblast',CTR_RUS,Administrative region
FLAD_RU_BA,"Bashkortostan, Respublika",CTR_RUS,Republic
FLAD_RU_BEL,Belgorodskaja oblast',CTR_RUS,Administrative region
FLAD_RU_BRY,Brjanskaja oblast',CTR_RUS,Administrative region
FLAD_RU_BU,"Burjatija, Respublika",CTR_RUS,Republic
FLAD_RU_CE,Chechenskaya Respublika,CTR_RUS,Republic
FLAD_RU_CHE,Chelyabinskaya oblast',CTR_RUS,Administrative region
FLAD_RU_CHU,Chukotskiy avtonomnyy okrug,CTR_RUS,Autonomous district
FLAD_RU_CU,Chuvashskaya Respublika,CTR_RUS,Republic
FLAD_RU_DA,"Dagestan, Respublika",CTR_RUS,Republic
FLAD_RU_YEV,Evrejskaja avtonomnaja oblast',CTR_RUS,Autonomous region
FLAD_RU_KHA,Habarovskij kraj,CTR_RUS,Administrative territory
FLAD_RU_KK,"Hakasija, Respublika",CTR_RUS,Republic
FLAD_RU_KHM,Hanty-Mansijskij avtonomnyj okrug,CTR_RUS,Autonomous district
FLAD_RU_IN,"Ingushetiya, Respublika",CTR_RUS,Republic
FLAD_RU_IRK,Irkutskaja oblast',CTR_RUS,Administrative region
FLAD_RU_IVA,Ivanovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_YAN,Jamalo-Neneckij avtonomnyj okrug,CTR_RUS,Autonomous district
FLAD_RU_YAR,Jaroslavskaja oblast',CTR_RUS,Administrative region
FLAD_RU_KB,Kabardino-Balkarskaja Respublika,CTR_RUS,Republic
FLAD_RU_KGD,Kaliningradskaja oblast',CTR_RUS,Administrative region
FLAD_RU_KL,"Kalmykija, Respublika",CTR_RUS,Republic
FLAD_RU_KLU,Kaluzhskaya oblast',CTR_RUS,Administrative region
FLAD_RU_KAM,Kamchatskiy kray,CTR_RUS,Administrative territory
FLAD_RU_KC,Karachayevo-Cherkesskaya Respublika,CTR_RUS,Republic
FLAD_RU_KR,"Karelija, Respublika",CTR_RUS,Republic
FLAD_RU_KEM,Kemerovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_KIR,Kirovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_KO,"Komi, Respublika",CTR_RUS,Republic
FLAD_RU_KOS,Kostromskaja oblast',CTR_RUS,Administrative region
FLAD_RU_KDA,Krasnodarskij kraj,CTR_RUS,Administrative territory
FLAD_RU_KYA,Krasnojarskij kraj,CTR_RUS,Administrative territory
FLAD_RU_KGN,Kurganskaja oblast',CTR_RUS,Administrative region
FLAD_RU_KRS,Kurskaja oblast',CTR_RUS,Administrative region
FLAD_RU_LEN,Leningradskaja oblast',CTR_RUS,Administrative region
FLAD_RU_LIP,Lipeckaja oblast',CTR_RUS,Administrative region
FLAD_RU_MAG,Magadanskaja oblast',CTR_RUS,Administrative region
FLAD_RU_ME,"Marij Èl, Respublika",CTR_RUS,Republic
FLAD_RU_MO,"Mordovija, Respublika",CTR_RUS,Republic
FLAD_RU_MOS,Moskovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_MOW,Moskva,CTR_RUS,Autonomous city
FLAD_RU_MUR,Murmanskaja oblast',CTR_RUS,Administrative region
FLAD_RU_NEN,Neneckij avtonomnyj okrug,CTR_RUS,Autonomous district
FLAD_RU_NIZ,Nizhegorodskaya oblast',CTR_RUS,Administrative region
FLAD_RU_NGR,Novgorodskaja oblast',CTR_RUS,Administrative region
FLAD_RU_NVS,Novosibirskaja oblast',CTR_RUS,Administrative region
FLAD_RU_OMS,Omskaja oblast',CTR_RUS,Administrative region
FLAD_RU_ORE,Orenburgskaja oblast',CTR_RUS,Administrative region
FLAD_RU_ORL,Orlovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_PNZ,Penzenskaja oblast',CTR_RUS,Administrative region
FLAD_RU_PER,Permskij kraj,CTR_RUS,Administrative territory
FLAD_RU_PRI,Primorskij kraj,CTR_RUS,Administrative territory
FLAD_RU_PSK,Pskovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_RYA,Rjazanskaja oblast',CTR_RUS,Administrative region
FLAD_RU_ROS,Rostovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_SA,"Saha, Respublika",CTR_RUS,Republic
FLAD_RU_SAK,Sahalinskaja oblast',CTR_RUS,Administrative region
FLAD_RU_SAM,Samarskaja oblast',CTR_RUS,Administrative region
FLAD_RU_SPE,Sankt-Peterburg,CTR_RUS,Autonomous city
FLAD_RU_SAR,Saratovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_SE,"Severnaja Osetija, Respublika",CTR_RUS,Republic
FLAD_RU_SMO,Smolenskaja oblast',CTR_RUS,Administrative region
FLAD_RU_STA,Stavropol'skij kraj,CTR_RUS,Administrative territory
FLAD_RU_SVE,Sverdlovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_TAM,Tambovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_TA,"Tatarstan, Respublika",CTR_RUS,Republic
FLAD_RU_TYU,Tjumenskaja oblast',CTR_RUS,Administrative region
FLAD_RU_TOM,Tomskaja oblast',CTR_RUS,Administrative region
FLAD_RU_TUL,Tul'skaja oblast',CTR_RUS,Administrative region
FLAD_RU_TVE,Tverskaja oblast',CTR_RUS,Administrative region
FLAD_RU_TY,"Tyva, Respublika",CTR_RUS,Republic
FLAD_RU_UD,Udmurtskaja Respublika,CTR_RUS,Republic
FLAD_RU_ULY,Ul'janovskaja oblast',CTR_RUS,Administrative region
FLAD_RU_VLA,Vladimirskaja oblast',CTR_RUS,Administrative region
FLAD_RU_VGG,Volgogradskaja oblast',CTR_RUS,Administrative region
FLAD_RU_VLG,Vologodskaja oblast',CTR_RUS,Administrative region
FLAD_RU_VOR,Voronezhskaya oblast',CTR_RUS,Administrative region
FLAD_RU_ZAB,Zabajkal'skij kraj,CTR_RUS,Administrative territory
FLAD_RW_01,City of Kigali,CTR_RWA,City
FLAD_RW_02,Eastern,CTR_RWA,Province
FLAD_RW_03,Northern,CTR_RWA,Province
FLAD_RW_05,Southern,CTR_RWA,Province
FLAD_RW_04,Western,CTR_RWA,Province
FLAD_SH_AC,Ascension,CTR_SHN,Geographical entity
FLAD_SH_HL,Saint Helena,CTR_SHN,Geographical entity
FLAD_SH_TA,Tristan da Cunha,CTR_SHN,Geographical entity
FLAD_KN_N,Nevis,CTR_KNA,State
FLAD_KN_K,Saint Kitts,CTR_KNA,State
FLAD_LC_01,Anse la Raye,CTR_LCA,District
FLAD_LC_12,Canaries,CTR_LCA,District
FLAD_LC_02,Castries,CTR_LCA,District
FLAD_LC_03,Choiseul,CTR_LCA,District
FLAD_LC_05,Dennery,CTR_LCA,District
FLAD_LC_06,Gros Islet,CTR_LCA,District
FLAD_LC_07,Laborie,CTR_LCA,District
FLAD_LC_08,Micoud,CTR_LCA,District
FLAD_LC_10,Soufrière,CTR_LCA,District
FLAD_LC_11,Vieux Fort,CTR_LCA,District
FLAD_VC_01,Charlotte,CTR_VCT,Parish
FLAD_VC_06,Grenadines,CTR_VCT,Parish
FLAD_VC_02,Saint Andrew,CTR_VCT,Parish
FLAD_VC_03,Saint David,CTR_VCT,Parish
FLAD_VC_04,Saint George,CTR_VCT,Parish
FLAD_VC_05,Saint Patrick,CTR_VCT,Parish
FLAD_WS_AA,A'ana,CTR_WSM,District
FLAD_WS_AL,Aiga-i-le-Tai,CTR_WSM,District
FLAD_WS_AT,Atua,CTR_WSM,District
FLAD_WS_FA,Fa'asaleleaga,CTR_WSM,District
FLAD_WS_GE,Gaga'emauga,CTR_WSM,District
FLAD_WS_GI,Gagaifomauga,CTR_WSM,District
FLAD_WS_PA,Palauli,CTR_WSM,District
FLAD_WS_SA,Satupa'itea,CTR_WSM,District
FLAD_WS_TU,Tuamasaga,CTR_WSM,District
FLAD_WS_VF,Va'a-o-Fonoti,CTR_WSM,District
FLAD_WS_VS,Vaisigano,CTR_WSM,District
FLAD_SM_01,Acquaviva,CTR_SMR,Municipality
FLAD_SM_06,Borgo Maggiore,CTR_SMR,Municipality
FLAD_SM_02,Chiesanuova,CTR_SMR,Municipality
FLAD_SM_07,Città di San Marino,CTR_SMR,Municipality
FLAD_SM_03,Domagnano,CTR_SMR,Municipality
FLAD_SM_04,Faetano,CTR_SMR,Municipality
FLAD_SM_05,Fiorentino,CTR_SMR,Municipality
FLAD_SM_08,Montegiardino,CTR_SMR,Municipality
FLAD_SM_09,Serravalle,CTR_SMR,Municipality
FLAD_ST_01,Água Grande,CTR_STP,District
FLAD_ST_02,Cantagalo,CTR_STP,District
FLAD_ST_03,Caué,CTR_STP,District
FLAD_ST_04,Lembá,CTR_STP,District
FLAD_ST_05,Lobata,CTR_STP,District
FLAD_ST_06,Mé-Zóchi,CTR_STP,District
FLAD_ST_P,Príncipe,CTR_STP,Autonomous region
FLAD_SA_14,'Asīr,CTR_SAU,Region
FLAD_SA_11,Al Bāḩah,CTR_SAU,Region
FLAD_SA_08,Al Ḩudūd ash Shamālīyah,CTR_SAU,Region
FLAD_SA_12,Al Jawf,CTR_SAU,Region
FLAD_SA_03,Al Madīnah al Munawwarah,CTR_SAU,Region
FLAD_SA_05,Al Qaşīm,CTR_SAU,Region
FLAD_SA_01,Ar Riyāḑ,CTR_SAU,Region
FLAD_SA_04,Ash Sharqīyah,CTR_SAU,Region
FLAD_SA_06,Ḩā'il,CTR_SAU,Region
FLAD_SA_09,Jāzān,CTR_SAU,Region
FLAD_SA_02,Makkah al Mukarramah,CTR_SAU,Region
FLAD_SA_10,Najrān,CTR_SAU,Region
FLAD_SA_07,Tabūk,CTR_SAU,Region
FLAD_SN_DK,Dakar,CTR_SEN,Region
FLAD_SN_DB,Diourbel,CTR_SEN,Region
FLAD_SN_FK,Fatick,CTR_SEN,Region
FLAD_SN_KA,Kaffrine,CTR_SEN,Region
FLAD_SN_KL,Kaolack,CTR_SEN,Region
FLAD_SN_KE,Kédougou,CTR_SEN,Region
FLAD_SN_KD,Kolda,CTR_SEN,Region
FLAD_SN_LG,Louga,CTR_SEN,Region
FLAD_SN_MT,Matam,CTR_SEN,Region
FLAD_SN_SL,Saint-Louis,CTR_SEN,Region
FLAD_SN_SE,Sédhiou,CTR_SEN,Region
FLAD_SN_TC,Tambacounda,CTR_SEN,Region
FLAD_SN_TH,Thiès,CTR_SEN,Region
FLAD_SN_ZG,Ziguinchor,CTR_SEN,Region
FLAD_RS_00,Beograd,CTR_SRB,City
FLAD_RS_14,Borski okrug,CTR_SRB,District
FLAD_RS_11,Braničevski okrug,CTR_SRB,District
FLAD_RS_23,Jablanički okrug,CTR_SRB,District
FLAD_RS_09,Kolubarski okrug,CTR_SRB,District
FLAD_RS_KM,Kosovo-Metohija,CTR_SRB,Autonomous province
FLAD_RS_08,Mačvanski okrug,CTR_SRB,District
FLAD_RS_17,Moravički okrug,CTR_SRB,District
FLAD_RS_20,Nišavski okrug,CTR_SRB,District
FLAD_RS_24,Pčinjski okrug,CTR_SRB,District
FLAD_RS_22,Pirotski okrug,CTR_SRB,District
FLAD_RS_10,Podunavski okrug,CTR_SRB,District
FLAD_RS_13,Pomoravski okrug,CTR_SRB,District
FLAD_RS_19,Rasinski okrug,CTR_SRB,District
FLAD_RS_18,Raški okrug,CTR_SRB,District
FLAD_RS_12,Šumadijski okrug,CTR_SRB,District
FLAD_RS_21,Toplički okrug,CTR_SRB,District
FLAD_RS_VO,Vojvodina,CTR_SRB,Autonomous province
FLAD_RS_15,Zaječarski okrug,CTR_SRB,District
FLAD_RS_16,Zlatiborski okrug,CTR_SRB,District
FLAD_SC_01,Anse aux Pins,CTR_SYC,District
FLAD_SC_02,Anse Boileau,CTR_SYC,District
FLAD_SC_03,Anse Etoile,CTR_SYC,District
FLAD_SC_05,Anse Royale,CTR_SYC,District
FLAD_SC_04,Au Cap,CTR_SYC,District
FLAD_SC_06,Baie Lazare,CTR_SYC,District
FLAD_SC_07,Baie Sainte Anne,CTR_SYC,District
FLAD_SC_08,Beau Vallon,CTR_SYC,District
FLAD_SC_09,Bel Air,CTR_SYC,District
FLAD_SC_10,Bel Ombre,CTR_SYC,District
FLAD_SC_11,Cascade,CTR_SYC,District
FLAD_SC_16,English River,CTR_SYC,District
FLAD_SC_12,Glacis,CTR_SYC,District
FLAD_SC_13,Grand Anse Mahe,CTR_SYC,District
FLAD_SC_14,Grand Anse Praslin,CTR_SYC,District
FLAD_SC_26,Ile Perseverance I,CTR_SYC,District
FLAD_SC_27,Ile Perseverance II,CTR_SYC,District
FLAD_SC_15,La Digue,CTR_SYC,District
FLAD_SC_24,Les Mamelles,CTR_SYC,District
FLAD_SC_17,Mont Buxton,CTR_SYC,District
FLAD_SC_18,Mont Fleuri,CTR_SYC,District
FLAD_SC_19,Plaisance,CTR_SYC,District
FLAD_SC_20,Pointe Larue,CTR_SYC,District
FLAD_SC_21,Port Glaud,CTR_SYC,District
FLAD_SC_25,Roche Caiman,CTR_SYC,District
FLAD_SC_22,Saint Louis,CTR_SYC,District
FLAD_SC_23,Takamaka,CTR_SYC,District
FLAD_SL_E,Eastern,CTR_SLE,Province
FLAD_SL_NW,North Western,CTR_SLE,Province
FLAD_SL_N,Northern,CTR_SLE,Province
FLAD_SL_S,Southern,CTR_SLE,Province
FLAD_SL_W,Western Area (Freetown),CTR_SLE,Area
FLAD_SG_01,Central Singapore,CTR_SGP,District
FLAD_SG_02,North East,CTR_SGP,District
FLAD_SG_03,North West,CTR_SGP,District
FLAD_SG_04,South East,CTR_SGP,District
FLAD_SG_05,South West,CTR_SGP,District
FLAD_SK_BC,Banskobystrický kraj,CTR_SVK,Region
FLAD_SK_BL,Bratislavský kraj,CTR_SVK,Region
FLAD_SK_KI,Košický kraj,CTR_SVK,Region
FLAD_SK_NI,Nitriansky kraj,CTR_SVK,Region
FLAD_SK_PV,Prešovský kraj,CTR_SVK,Region
FLAD_SK_TC,Trenčiansky kraj,CTR_SVK,Region
FLAD_SK_TA,Trnavský kraj,CTR_SVK,Region
FLAD_SK_ZI,Žilinský kraj,CTR_SVK,Region
FLAD_SI_001,Ajdovščina,CTR_SVN,Municipality
FLAD_SI_213,Ankaran,CTR_SVN,Municipality
FLAD_SI_195,Apače,CTR_SVN,Municipality
FLAD_SI_002,Beltinci,CTR_SVN,Municipality
FLAD_SI_148,Benedikt,CTR_SVN,Municipality
FLAD_SI_149,Bistrica ob Sotli,CTR_SVN,Municipality
FLAD_SI_003,Bled,CTR_SVN,Municipality
FLAD_SI_150,Bloke,CTR_SVN,Municipality
FLAD_SI_004,Bohinj,CTR_SVN,Municipality
FLAD_SI_005,Borovnica,CTR_SVN,Municipality
FLAD_SI_006,Bovec,CTR_SVN,Municipality
FLAD_SI_151,Braslovče,CTR_SVN,Municipality
FLAD_SI_007,Brda,CTR_SVN,Municipality
FLAD_SI_008,Brezovica,CTR_SVN,Municipality
FLAD_SI_009,Brežice,CTR_SVN,Municipality
FLAD_SI_152,Cankova,CTR_SVN,Municipality
FLAD_SI_011,Celje,CTR_SVN,Urban municipality
FLAD_SI_012,Cerklje na Gorenjskem,CTR_SVN,Municipality
FLAD_SI_013,Cerknica,CTR_SVN,Municipality
FLAD_SI_014,Cerkno,CTR_SVN,Municipality
FLAD_SI_153,Cerkvenjak,CTR_SVN,Municipality
FLAD_SI_196,Cirkulane,CTR_SVN,Municipality
FLAD_SI_015,Črenšovci,CTR_SVN,Municipality
FLAD_SI_016,Črna na Koroškem,CTR_SVN,Municipality
FLAD_SI_017,Črnomelj,CTR_SVN,Municipality
FLAD_SI_018,Destrnik,CTR_SVN,Municipality
FLAD_SI_019,Divača,CTR_SVN,Municipality
FLAD_SI_154,Dobje,CTR_SVN,Municipality
FLAD_SI_020,Dobrepolje,CTR_SVN,Municipality
FLAD_SI_155,Dobrna,CTR_SVN,Municipality
FLAD_SI_021,Dobrova-Polhov Gradec,CTR_SVN,Municipality
FLAD_SI_156,Dobrovnik,CTR_SVN,Municipality
FLAD_SI_022,Dol pri Ljubljani,CTR_SVN,Municipality
FLAD_SI_157,Dolenjske Toplice,CTR_SVN,Municipality
FLAD_SI_023,Domžale,CTR_SVN,Municipality
FLAD_SI_024,Dornava,CTR_SVN,Municipality
FLAD_SI_025,Dravograd,CTR_SVN,Municipality
FLAD_SI_026,Duplek,CTR_SVN,Municipality
FLAD_SI_027,Gorenja vas-Poljane,CTR_SVN,Municipality
FLAD_SI_028,Gorišnica,CTR_SVN,Municipality
FLAD_SI_207,Gorje,CTR_SVN,Municipality
FLAD_SI_029,Gornja Radgona,CTR_SVN,Municipality
FLAD_SI_030,Gornji Grad,CTR_SVN,Municipality
FLAD_SI_031,Gornji Petrovci,CTR_SVN,Municipality
FLAD_SI_158,Grad,CTR_SVN,Municipality
FLAD_SI_032,Grosuplje,CTR_SVN,Municipality
FLAD_SI_159,Hajdina,CTR_SVN,Municipality
FLAD_SI_160,Hoče-Slivnica,CTR_SVN,Municipality
FLAD_SI_161,Hodoš,CTR_SVN,Municipality
FLAD_SI_162,Horjul,CTR_SVN,Municipality
FLAD_SI_034,Hrastnik,CTR_SVN,Municipality
FLAD_SI_035,Hrpelje-Kozina,CTR_SVN,Municipality
FLAD_SI_036,Idrija,CTR_SVN,Municipality
FLAD_SI_037,Ig,CTR_SVN,Municipality
FLAD_SI_038,Ilirska Bistrica,CTR_SVN,Municipality
FLAD_SI_039,Ivančna Gorica,CTR_SVN,Municipality
FLAD_SI_040,Izola,CTR_SVN,Municipality
FLAD_SI_041,Jesenice,CTR_SVN,Municipality
FLAD_SI_163,Jezersko,CTR_SVN,Municipality
FLAD_SI_042,Juršinci,CTR_SVN,Municipality
FLAD_SI_043,Kamnik,CTR_SVN,Municipality
FLAD_SI_044,Kanal ob Soči,CTR_SVN,Municipality
FLAD_SI_045,Kidričevo,CTR_SVN,Municipality
FLAD_SI_046,Kobarid,CTR_SVN,Municipality
FLAD_SI_047,Kobilje,CTR_SVN,Municipality
FLAD_SI_048,Kočevje,CTR_SVN,Municipality
FLAD_SI_049,Komen,CTR_SVN,Municipality
FLAD_SI_164,Komenda,CTR_SVN,Municipality
FLAD_SI_050,Koper,CTR_SVN,Urban municipality
FLAD_SI_197,Kostanjevica na Krki,CTR_SVN,Municipality
FLAD_SI_165,Kostel,CTR_SVN,Municipality
FLAD_SI_051,Kozje,CTR_SVN,Municipality
FLAD_SI_052,Kranj,CTR_SVN,Urban municipality
FLAD_SI_053,Kranjska Gora,CTR_SVN,Municipality
FLAD_SI_166,Križevci,CTR_SVN,Municipality
FLAD_SI_054,Krško,CTR_SVN,Urban municipality
FLAD_SI_055,Kungota,CTR_SVN,Municipality
FLAD_SI_056,Kuzma,CTR_SVN,Municipality
FLAD_SI_057,Laško,CTR_SVN,Municipality
FLAD_SI_058,Lenart,CTR_SVN,Municipality
FLAD_SI_059,Lendava,CTR_SVN,Municipality
FLAD_SI_060,Litija,CTR_SVN,Municipality
FLAD_SI_061,Ljubljana,CTR_SVN,Urban municipality
FLAD_SI_062,Ljubno,CTR_SVN,Municipality
FLAD_SI_063,Ljutomer,CTR_SVN,Municipality
FLAD_SI_208,Log-Dragomer,CTR_SVN,Municipality
FLAD_SI_064,Logatec,CTR_SVN,Municipality
FLAD_SI_065,Loška dolina,CTR_SVN,Municipality
FLAD_SI_066,Loški Potok,CTR_SVN,Municipality
FLAD_SI_167,Lovrenc na Pohorju,CTR_SVN,Municipality
FLAD_SI_067,Luče,CTR_SVN,Municipality
FLAD_SI_068,Lukovica,CTR_SVN,Municipality
FLAD_SI_069,Majšperk,CTR_SVN,Municipality
FLAD_SI_198,Makole,CTR_SVN,Municipality
FLAD_SI_070,Maribor,CTR_SVN,Urban municipality
