THE SPECIE,RACE,CONTINENT,SUB-CONTINENT,SUB-REGION,NATIONALITY,ETHNICITY,REGION,STATE,SENATORIAL DISTRICT,FEDERAL CONSTITUENCY,LOCAL GOVERNMENT AREA,STATE CONSTITUENCY,TOWN,TOWN DIVISION,TOWN QUARTERS,CLAN,VILLAGE,HAMLET,KINDRED, UMUNNA ,EXTENDED FAMILY,GREAT GRAND FAMILY,GRAND FAMILY,FAMILY,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,EZIKEODINAKA,UMUEZIKEAGWO,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,EZIKEODINAKA,UMUEZEIHEDUM,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,EZIKEODINAKA,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,UMUEZELIMPI,UMUONYECHE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,UMUEZELIMPI,UMUIGILIGIAKU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,UMUEZELIMPI,UMUMBAJIAKU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,UMUEZELIMPI,UMUIHEBUNIKE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,UMUEZEAHUNO,EZIKE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,UMUEZEAHUNO,ANURUGO,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,UMUEZEUKU,UMUZOBI,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,UMUEZEUKU,IUMUOBODOAGWU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,EZIKEPAJI,AKUBA,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UMUATUEGWU,EZEOBI,EZIKEPAJI,OKUOHIA,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UHUDIM,UHUDIM,DIM MUOGO,IHIESOGBO,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UHUDIM,UHUDIM,DIM MUOGO,ODINAKA,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UHUDIM,UHUDIM,DIM ONYEBIUKWU,UMUOKOYE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UHUDIM,UHUDIM,DIM ONYEBIUKWU,UMUMADUEKE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UHUDIM,UHUDIM,DIM IKENYEREM,UMUONUKWURU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UHUDIM,UHUDIM,DIM CHIJIUBA,UMUIHEKAIGBO,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UHUDIM,UHUDIM,DIM CHIJIUBA,UMUOKEMADU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UHUDIM,UHUDIM,DIM EZEUTOGU,UMUOBIDIONE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,UHUDIM,UHUDIM,DIM EZEUTOGU,UMUCHUKWUBE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUAJURUONWU,UMUOGUNEDE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUAJURUONWU,UMUOHANEHI,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUAJURUONWU,UMUANYAMENE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUAJURUONWU,UMUOBIMEJE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUEZIKE OKEHI,UMUNNOSIKE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUEZIKE OKEHI,UMUEZEONU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUEZIKE OKEHI,UMUANASIUDU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUOHUBUIKE,UMUEZERIBE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUOHUBUIKE,UMUIGBOKA ENYI,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUOHUBUIKE,UMUONUZURUIKE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUNNADI,UMUEWULIKE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,UMUATUEGWU/UHUDIM/OHUKABIA,0HUKABIA,0HUKABIA,UMUNNADI,UMUORJIAKOR,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UMUOFOR AKOBA,UMUOFOR AKOBA,UMUOKPALA,UMUEZEAFURU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UMUOFOR AKOBA,UMUOFOR AKOBA,UMUOKPALA,UMUMBAJI,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UMUOFOR AKOBA,UMUOFOR AKOBA,EZIKE IKUEGBU,UMUEZIKE OWELLE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UMUOFOR AKOBA,UMUOFOR AKOBA,EZIKE IKUEGBU,UMUEZENWA,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UMUOFOR AKOBA,UMUOFOR AKOBA,EZIKE IKUEGBU,UMUEZENNABI,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUILONWA,UMUANASIGWE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUILONWAu,UMUOKPORI,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUONYEBUIKWU,UMUONYEBUIKWU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUIDIOKWU,UMUONWUBUARA,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUIDIOKWU,UMUAZUBUIKE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUEZEMMA,UMUOBIAMAUKWU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUEZEMMA,UMUONWUEME,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUEZEMMA,UMUMMADUNATU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUEZEMMA,UMUMMADUBUIYIM,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,NDIEZIKE,NDIEZIKE,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,UHUNGWU,UHUNGWU,UMUUBAKANWA,UMUUBAKANWA,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMU NDIODIRI,UMU NDIODIRI,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMU OBANAGWU,UMU OBANAGWU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMUEZE ABORO,UMU EZIKEAGU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMUEZE ABORO,UMU UMERENWA,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMUEZE ABORO,UMUEZE OKORONKWO,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMU EZEWINPI,UMU EZEWINPI,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,IHIALA,IHIALA,IHIALA 2,OKIJA,UHU0B0 NA UHUOWELLE,OFOR NA NGWU,EZEWULUM,EZEWULUM,UMU NCHAARU,UMU NCHAARU,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,,,,,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUENWE,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,DUMANYIKA,,,FIDELIS,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,DIKE,ANTHONY,CHIMEZIE,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,OLISADEBE,ANTHONY,IFEANYI,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,OLISADEBE,SUNDAY,NONSO,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,OLISADEBE,SUNDAY,OLISADEBE,,,,,,,
